CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast12Months,SatisfactionScore,Churn
CUST-01352,Male,49,No,No,Yes,25,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,26.86,654.77,0,4,No
CUST-01353,Male,53,No,Yes,Yes,24,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,91.31,2106.98,1,4,No
CUST-01354,Female,59,No,Yes,Yes,61,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,No,Electronic Check,117.5,7198.51,0,4,No
CUST-01355,Male,53,No,Yes,Yes,24,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,75.27,1881.85,0,5,No
CUST-01356,Male,54,No,No,Yes,68,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,80.96,5499.3,1,5,No
CUST-01357,Male,29,No,No,No,60,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),36.33,2126.06,1,4,No
CUST-01358,Male,43,No,Yes,No,55,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),96.27,5558.04,0,4,Yes
CUST-01359,Male,21,No,Yes,No,48,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Two Year,No,Electronic Check,82.38,3962.73,0,4,No
CUST-01360,Male,18,No,Yes,No,12,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.34,1222.61,1,4,No
CUST-01361,Male,57,No,Yes,Yes,51,Yes,DSL,Yes,No,Yes,No,No,Yes,Two Year,Yes,Electronic Check,76.58,4055.49,0,5,Yes
CUST-01362,Male,33,No,No,No,60,Yes,DSL,No,No,No,No,No,Yes,Two Year,No,Bank Transfer (Automatic),63.48,3909.26,4,3,No
CUST-01363,Male,59,No,Yes,No,71,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),93.11,6373.07,2,4,No
CUST-01364,Male,63,No,No,No,6,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),51.91,318.65,3,3,Yes
CUST-01365,Female,35,No,No,Yes,58,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),60.32,3219.46,1,4,No
CUST-01366,Male,54,No,Yes,No,7,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,32.2,225.7,0,4,No
CUST-01367,Male,34,No,No,Yes,44,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card (Automatic),104.7,4765.05,3,4,No
CUST-01368,Male,18,No,No,No,39,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,98.81,3798.4,3,4,No
CUST-01369,Female,47,No,No,No,14,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,73.31,1025.71,1,4,Yes
CUST-01370,Female,37,No,No,No,31,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),94.71,2974.36,0,5,No
CUST-01371,Female,38,No,Yes,Yes,26,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),74.11,1905.38,0,4,No
CUST-01372,Male,77,Yes,Yes,No,41,Yes,DSL,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,74.15,2945.6,0,4,No
CUST-01373,Male,21,No,No,Yes,30,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,79.3,2176.39,2,3,No
CUST-01374,Male,51,No,Yes,Yes,37,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card (Automatic),84.61,3385.64,2,4,No
CUST-01375,Female,29,No,No,No,23,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,90.99,2095.4,3,4,No
CUST-01376,Female,60,No,No,No,72,Yes,DSL,Yes,No,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),68.57,5011.77,2,3,No
CUST-01377,Female,50,No,Yes,No,38,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,81.29,3100.65,0,5,No
CUST-01378,Female,51,No,Yes,No,20,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,33.6,651.75,1,4,No
CUST-01379,Female,30,No,Yes,No,19,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Two Year,No,Electronic Check,99.78,1865.02,1,4,No
CUST-01380,Female,33,No,No,No,49,Yes,DSL,Yes,No,Yes,No,No,Yes,Two Year,Yes,Electronic Check,67.8,3301.71,1,4,No
CUST-01381,Female,60,No,Yes,No,72,No,DSL,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,68.76,5210.78,0,4,Yes
CUST-01382,Male,73,Yes,Yes,No,65,Yes,DSL,No,No,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),53.98,3582.44,0,5,No
CUST-01383,Male,53,No,No,No,29,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),102.16,2898.6,3,3,Yes
CUST-01384,Female,31,No,No,Yes,6,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),105.26,618.53,1,3,Yes
CUST-01385,Male,50,No,Yes,No,15,Yes,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Credit Card (Automatic),84.46,1314.79,2,3,No
CUST-01386,Male,84,Yes,No,No,18,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,74.34,1296.94,1,4,No
CUST-01387,Female,47,No,Yes,No,5,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,76.94,396.46,2,4,Yes
CUST-01388,Male,68,Yes,No,No,25,Yes,DSL,No,No,No,No,Yes,Yes,One Year,Yes,Electronic Check,86.95,2173.26,3,3,No
CUST-01389,Female,33,No,No,No,45,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),27.66,1242.23,1,4,No
CUST-01390,Female,44,No,Yes,Yes,22,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Electronic Check,95.44,2009.41,0,4,Yes
CUST-01391,Male,55,No,Yes,No,52,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,One Year,Yes,Electronic Check,95.5,5101.25,3,4,No
CUST-01392,Female,51,No,Yes,No,19,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card (Automatic),103.12,2032.71,0,5,No
CUST-01393,Female,33,No,No,No,9,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card (Automatic),97.05,802.32,0,5,Yes
CUST-01394,Female,32,No,No,No,16,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),102.12,1738.69,3,4,No
CUST-01395,Male,61,No,Yes,Yes,15,Yes,Fiber Optic,No,Yes,No,No,No,Yes,One Year,No,Electronic Check,88.4,,1,4,No
CUST-01396,Female,64,No,No,No,7,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,31.26,228.46,0,3,No
CUST-01397,Female,69,Yes,Yes,No,12,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,105.18,1278.59,2,3,No
CUST-01398,Female,74,Yes,No,Yes,4,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer (Automatic),42.61,179.82,1,3,No
CUST-01399,Male,47,No,No,No,4,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,104.78,460.57,1,5,Yes
CUST-01400,Male,40,No,No,No,21,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),65.26,1382.92,2,4,No
CUST-01401,Female,67,Yes,Yes,No,18,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),70.08,1331.06,0,4,Yes
CUST-01402,Male,56,No,No,No,72,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Electronic Check,95.77,6982.04,1,4,Yes
CUST-01403,Male,29,No,No,Yes,13,No,Fiber Optic,No,No,Yes,No,No,No,One Year,No,Electronic Check,75.87,1015.53,1,4,No
CUST-01404,Male,28,No,Yes,No,20,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,74.98,1414.21,2,4,No
CUST-01405,Male,53,No,No,No,33,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer (Automatic),25.48,847.92,0,5,No
CUST-01406,Male,42,No,Yes,Yes,55,Yes,DSL,No,No,Yes,No,Yes,No,Two Year,No,Mailed Check,75.76,4162.84,2,5,No
CUST-01407,Male,45,No,Yes,No,69,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),102.55,6990.94,0,4,Yes
CUST-01408,Female,62,No,No,No,33,Yes,DSL,No,No,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),69.36,2295.48,1,5,No
CUST-01409,Male,57,No,Yes,No,25,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),71.53,1802.84,0,5,Yes
CUST-01410,Male,66,Yes,Yes,No,16,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),77.52,1227.78,1,4,Yes
CUST-01411,Male,18,No,No,No,30,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,25.24,769.35,2,4,No
CUST-01412,Female,49,No,Yes,No,65,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),85.79,5466.06,0,5,No
CUST-01413,Male,56,No,Yes,No,29,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Mailed Check,84.72,2269.2,2,3,No
CUST-01414,Female,21,No,Yes,No,38,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card (Automatic),66.51,2427.7,1,4,No
CUST-01415,Female,35,No,Yes,No,51,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two Year,No,Mailed Check,96.1,4199.58,0,4,No
CUST-01416,Female,32,No,No,No,36,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card (Automatic),100.11,3499.91,0,4,Yes
CUST-01417,Female,45,No,Yes,No,41,Yes,DSL,No,Yes,No,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),76.06,3218.32,1,5,No
CUST-01418,Male,71,Yes,No,No,35,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,31.2,1110.3,0,4,Yes
CUST-01419,Female,77,Yes,Yes,No,12,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,67.46,820.19,2,4,No
CUST-01420,Male,32,No,Yes,No,31,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Automatic),29.04,938.21,2,4,Yes
CUST-01421,Female,53,No,No,Yes,33,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),91.97,2920.05,1,4,No
CUST-01422,Female,54,No,Yes,Yes,72,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,107.33,7620.13,2,4,No
CUST-01423,Female,51,No,No,No,16,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),103.83,1730.63,1,5,No
CUST-01424,Female,51,No,No,Yes,32,Yes,DSL,No,No,Yes,Yes,No,No,One Year,No,Bank Transfer (Automatic),69.2,2162.3,2,4,No
CUST-01425,Male,50,No,No,No,21,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),34.49,754.49,0,4,No
CUST-01426,Female,72,Yes,Yes,No,72,Yes,Fiber Optic,No,No,No,No,Yes,No,Two Year,No,Credit Card (Automatic),88.12,6428.33,2,3,No
CUST-01427,Female,63,No,Yes,Yes,59,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Two Year,No,Credit Card (Automatic),82.42,4829.62,0,5,No
CUST-01428,Female,28,No,No,No,32,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,No,Electronic Check,101.46,3254.5,1,4,No
CUST-01429,Male,58,No,Yes,No,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,74.59,74.59,0,4,No
CUST-01430,Female,59,No,No,Yes,61,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),104.64,6320.51,0,5,No
CUST-01431,Male,50,No,No,No,7,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),80.62,557.02,1,4,Yes
CUST-01432,Male,63,No,Yes,No,5,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,103.51,525.79,0,4,Yes
CUST-01433,Male,48,No,No,Yes,53,Yes,DSL,Yes,No,No,No,No,Yes,Two Year,No,Bank Transfer (Automatic),78.69,4307.37,0,4,No
CUST-01434,Female,48,No,No,No,39,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),80.18,3110.15,1,4,Yes
CUST-01435,Male,47,No,Yes,No,37,Yes,Fiber Optic,Yes,No,Yes,No,No,No,One Year,Yes,Mailed Check,101.43,3804.45,0,4,No
CUST-01436,Male,18,No,No,No,17,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Credit Card (Automatic),106.63,1808.35,0,4,No
CUST-01437,Male,44,No,No,No,6,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Electronic Check,88.48,545.29,0,4,Yes
CUST-01438,Female,34,No,Yes,No,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),87.08,87.08,0,4,No
CUST-01439,Male,26,No,No,No,37,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),75.18,2723.23,2,3,No
CUST-01440,Female,68,Yes,Yes,Yes,9,No,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,51.4,479.89,2,4,Yes
CUST-01441,Female,53,No,Yes,Yes,41,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,103.16,4336.22,0,4,No
CUST-01442,Female,45,No,No,Yes,10,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Electronic Check,60.29,617.54,1,4,No
CUST-01443,Female,36,No,No,No,32,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,27.19,898.22,0,4,No
CUST-01444,Male,50,No,Yes,No,11,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),76.73,830.98,0,5,No
CUST-01445,Male,61,No,No,No,49,Yes,DSL,No,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card (Automatic),71.65,3585.93,3,3,No
CUST-01446,Male,32,No,Yes,Yes,36,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),85.95,3240.55,0,5,No
CUST-01447,Female,45,No,Yes,Yes,30,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,No,Credit Card (Automatic),94.48,3058.48,1,4,No
CUST-01448,Female,59,No,Yes,No,13,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Automatic),32.63,432.8,0,4,No
CUST-01449,Female,18,No,No,No,7,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,93.27,654.97,1,5,No
CUST-01450,Male,44,No,Yes,No,37,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Two Year,Yes,Credit Card (Automatic),101.47,3808.45,1,4,No
CUST-01451,Male,38,No,Yes,No,17,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Credit Card (Automatic),81.05,1340.05,3,4,No
CUST-01452,Male,43,No,No,Yes,29,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),112.75,3270.82,1,4,No
CUST-01453,Male,37,No,Yes,No,27,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,92.98,2386.8,1,4,No
CUST-01454,Male,47,No,Yes,No,26,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,103.72,2562.37,1,3,Yes
CUST-01455,Female,76,Yes,Yes,Yes,60,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,25.08,1571.82,0,4,Yes
CUST-01456,Male,40,No,No,No,26,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),67.3,1678.75,0,5,No
CUST-01457,Female,50,No,No,No,12,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,31.36,361.92,0,4,No
CUST-01458,Male,77,Yes,No,Yes,43,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,74.19,3203.12,1,3,No
CUST-01459,Male,36,No,Yes,No,42,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Electronic Check,79.3,3468.17,0,5,No
CUST-01460,Female,74,Yes,Yes,No,15,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,22.72,333.28,1,3,No
CUST-01461,Female,45,No,No,No,13,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,34.0,418.08,0,5,Yes
CUST-01462,Male,74,Yes,Yes,No,35,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),69.26,2450.91,0,5,No
CUST-01463,Male,57,No,Yes,Yes,9,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),96.18,929.03,0,5,Yes
CUST-01464,Male,50,No,Yes,No,36,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Credit Card (Automatic),89.65,3017.29,0,5,No
CUST-01465,Female,44,No,Yes,Yes,71,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card (Automatic),100.93,6672.3,3,4,No
CUST-01466,Male,35,No,Yes,Yes,43,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,102.23,4345.25,0,5,Yes
CUST-01467,Female,46,No,No,Yes,72,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),83.3,6475.16,1,4,Yes
CUST-01468,Male,59,No,Yes,No,29,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),85.35,2371.95,3,3,Yes
CUST-01469,Female,45,No,No,No,29,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Electronic Check,80.08,2245.57,1,5,Yes
CUST-01470,Male,40,No,Yes,No,31,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,32.78,1038.72,0,4,No
CUST-01471,Female,41,No,No,No,38,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),106.19,4201.02,0,4,No
CUST-01472,Female,61,No,Yes,No,37,Yes,DSL,No,No,Yes,No,No,Yes,One Year,No,Electronic Check,69.78,2570.48,0,4,No
CUST-01473,Male,65,Yes,No,No,14,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),42.9,653.54,1,4,No
CUST-01474,Male,34,No,Yes,No,27,Yes,DSL,No,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,75.72,2090.67,0,4,No
CUST-01475,Female,34,No,No,Yes,59,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Electronic Check,85.29,4859.99,0,4,No
CUST-01476,Male,51,No,Yes,Yes,11,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,33.3,370.16,3,4,No
CUST-01477,Male,69,Yes,Yes,No,31,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Transfer (Automatic),107.28,3262.58,6,2,No
CUST-01478,Male,63,No,No,No,38,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One Year,No,Mailed Check,85.89,3326.67,0,4,No
CUST-01479,Male,25,No,No,Yes,38,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,82.08,3153.08,2,4,No
CUST-01480,Male,41,No,No,No,7,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card (Automatic),99.82,703.83,2,5,Yes
CUST-01481,Male,30,No,No,Yes,11,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer (Automatic),32.51,337.02,1,5,Yes
CUST-01482,Male,41,No,No,No,57,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,No,Electronic Check,100.4,6019.53,0,5,No
CUST-01483,Male,71,Yes,Yes,No,56,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),101.63,5829.55,2,4,No
CUST-01484,Male,22,No,Yes,No,28,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),31.69,837.66,1,4,No
CUST-01485,Male,19,No,No,No,34,No,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,39.87,1433.02,2,3,No
CUST-01486,Female,32,No,No,No,12,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),106.69,1278.85,2,3,No
CUST-01487,Male,50,No,Yes,No,8,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,59.64,445.41,4,3,Yes
CUST-01488,Male,55,No,Yes,Yes,5,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Transfer (Automatic),90.2,464.85,0,5,Yes
CUST-01489,Male,52,No,Yes,Yes,8,Yes,DSL,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card (Automatic),63.69,549.72,1,3,No
CUST-01490,Female,64,No,Yes,No,34,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,34.5,1183.35,0,4,No
CUST-01491,Male,18,No,Yes,No,25,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),69.81,1840.54,1,3,No
CUST-01492,Male,64,No,Yes,No,30,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,37.06,1114.81,0,4,No
CUST-01493,Male,40,No,Yes,No,29,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,103.85,2910.06,2,4,No
CUST-01494,Male,57,No,No,No,11,No,DSL,Yes,Yes,No,No,No,Yes,One Year,Yes,Electronic Check,69.4,809.83,1,3,No
CUST-01495,Male,24,No,Yes,Yes,36,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-Month,No,Electronic Check,65.62,2361.4,0,4,Yes
CUST-01496,Male,45,No,Yes,No,62,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,No,Mailed Check,101.24,6217.45,0,5,No
CUST-01497,Female,49,No,Yes,No,11,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,78.18,845.27,0,4,No
CUST-01498,Female,63,No,Yes,No,26,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card (Automatic),96.95,2584.01,3,4,Yes
CUST-01499,Male,20,No,No,No,44,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),78.9,3543.92,3,3,Yes
CUST-01500,Female,45,No,Yes,No,56,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Electronic Check,96.55,5455.51,0,5,No
CUST-01501,Female,28,No,Yes,Yes,39,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,31.58,1272.88,0,4,No
CUST-01502,Male,53,No,No,No,12,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer (Automatic),18.0,216.78,0,4,No
CUST-01503,Male,57,No,Yes,No,4,Yes,DSL,No,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card (Automatic),66.32,257.45,1,4,No
CUST-01504,Male,66,Yes,Yes,No,21,No,DSL,No,Yes,No,No,No,Yes,Month-to-Month,No,Electronic Check,52.86,1085.21,1,4,Yes
CUST-01505,Female,36,No,Yes,No,24,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Credit Card (Automatic),83.15,2037.45,0,5,No
CUST-01506,Male,60,No,Yes,No,56,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Electronic Check,92.81,5150.44,1,4,No
CUST-01507,Female,67,Yes,Yes,No,20,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,82.83,1616.79,1,4,No
CUST-01508,Male,19,No,Yes,No,10,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),87.64,879.33,3,3,No
CUST-01509,Female,55,No,Yes,No,15,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,No,Credit Card (Automatic),91.04,1431.88,1,4,No
CUST-01510,Female,60,No,Yes,No,38,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Electronic Check,93.04,3330.11,2,3,No
